session_id,user_id,session_date,session_timestamp,entry_page,exit_page,pages_viewed,session_duration_seconds,avg_time_per_page,is_bounce,application_submitted
0d90e4eb_S01,0d90e4eb,2024-03-21,2024-03-21 00:00:00,dashboard,company_profiles,8,1316,164,False,False
0d90e4eb_S02,0d90e4eb,2024-03-23,2024-03-23 00:00:00,internship_listings,internship_listings,12,1884,157,False,True
f6e385dc_S01,f6e385dc,2024-03-25,2024-03-25 00:00:00,faq_support,dashboard,10,1777,177,False,False
81028608_S01,81028608,2024-02-29,2024-02-29 00:00:00,internship_details,application_form,4,407,101,False,False
81028608_S02,81028608,2024-03-08,2024-03-08 00:00:00,company_profiles,resume_upload,18,2153,119,False,False
81028608_S03,81028608,2024-03-10,2024-03-10 00:00:00,homepage,profile_creation,15,2122,141,False,False
81028608_S04,81028608,2024-03-12,2024-03-12 00:00:00,company_profiles,resume_upload,9,1575,175,False,False
81028608_S05,81028608,2024-03-15,2024-03-15 00:00:00,resume_upload,application_form,13,3212,247,False,False
81028608_S06,81028608,2024-03-19,2024-03-19 00:00:00,homepage,internship_listings,5,505,101,False,False
81028608_S07,81028608,2024-03-27,2024-03-27 00:00:00,homepage,resume_upload,15,3601,240,False,False
81028608_S08,81028608,2024-04-04,2024-04-04 00:00:00,blog_career_tips,resume_upload,12,3404,283,False,False
81028608_S09,81028608,2024-04-07,2024-04-07 00:00:00,blog_career_tips,dashboard,12,1305,108,False,False
81028608_S10,81028608,2024-04-15,2024-04-15 00:00:00,internship_listings,resume_upload,13,2563,197,False,False
81028608_S11,81028608,2024-04-20,2024-04-20 00:00:00,internship_listings,application_form,19,2631,138,False,True
219db711_S01,219db711,2024-02-14,2024-02-14 00:00:00,company_profiles,application_form,6,714,119,False,False
219db711_S02,219db711,2024-02-16,2024-02-16 00:00:00,search_results,application_form,12,3004,250,False,False
219db711_S03,219db711,2024-02-20,2024-02-20 00:00:00,internship_details,company_profiles,4,318,79,False,False
43856b3d_S01,43856b3d,2024-03-08,2024-03-08 00:00:00,dashboard,search_results,9,1620,180,False,False
43856b3d_S02,43856b3d,2024-03-14,2024-03-14 00:00:00,internship_listings,application_form,13,2452,188,False,False
43856b3d_S03,43856b3d,2024-03-22,2024-03-22 00:00:00,homepage,internship_listings,7,683,97,False,False
43856b3d_S04,43856b3d,2024-03-29,2024-03-29 00:00:00,search_results,internship_listings,12,1096,91,False,False
43856b3d_S05,43856b3d,2024-03-30,2024-03-30 00:00:00,dashboard,internship_listings,12,2656,221,False,True
14164b62_S01,14164b62,2024-03-23,2024-03-23 00:00:00,resume_upload,resume_upload,9,2410,267,False,False
14164b62_S02,14164b62,2024-03-31,2024-03-31 00:00:00,internship_details,application_form,2,468,234,False,False
14164b62_S03,14164b62,2024-04-06,2024-04-06 00:00:00,resume_upload,resume_upload,6,1169,194,False,False
4b604526_S01,4b604526,2024-01-30,2024-01-30 00:00:00,blog_career_tips,internship_listings,8,1479,184,False,False
95dd01e6_S01,95dd01e6,2024-01-22,2024-01-22 00:00:00,dashboard,application_form,9,2013,223,False,False
95dd01e6_S02,95dd01e6,2024-01-28,2024-01-28 00:00:00,internship_listings,dashboard,14,2854,203,False,False
95dd01e6_S03,95dd01e6,2024-01-29,2024-01-29 00:00:00,application_form,internship_details,11,2818,256,False,False
95dd01e6_S04,95dd01e6,2024-02-01,2024-02-01 00:00:00,internship_listings,resume_upload,14,2829,202,False,False
95dd01e6_S05,95dd01e6,2024-02-02,2024-02-02 00:00:00,faq_support,internship_details,7,746,106,False,True
3547d476_S01,3547d476,2024-01-27,2024-01-27 00:00:00,application_form,internship_listings,7,1303,186,False,True
1e80fd11_S01,1e80fd11,2024-03-11,2024-03-11 00:00:00,payment_page,internship_details,8,1564,195,False,False
1e80fd11_S02,1e80fd11,2024-03-12,2024-03-12 00:00:00,profile_creation,application_form,10,2564,256,False,False
1e80fd11_S03,1e80fd11,2024-03-17,2024-03-17 00:00:00,profile_creation,application_form,14,2557,182,False,False
1e80fd11_S04,1e80fd11,2024-03-23,2024-03-23 00:00:00,faq_support,resume_upload,14,2011,143,False,False
1e80fd11_S05,1e80fd11,2024-03-28,2024-03-28 00:00:00,internship_listings,dashboard,9,1463,162,False,False
1e80fd11_S06,1e80fd11,2024-03-29,2024-03-29 00:00:00,search_results,application_form,15,3233,215,False,False
1e80fd11_S07,1e80fd11,2024-04-01,2024-04-01 00:00:00,internship_details,application_form,12,2524,210,False,False
1e80fd11_S08,1e80fd11,2024-04-09,2024-04-09 00:00:00,company_profiles,application_form,10,2197,219,False,False
1e80fd11_S09,1e80fd11,2024-04-14,2024-04-14 00:00:00,internship_listings,internship_details,8,642,80,False,True
26232433_S01,26232433,2024-02-27,2024-02-27 00:00:00,dashboard,application_form,11,2685,244,False,False
65b36d80_S01,65b36d80,2024-03-21,2024-03-21 00:00:00,homepage,payment_page,10,2425,242,False,False
65b36d80_S02,65b36d80,2024-03-23,2024-03-23 00:00:00,search_results,dashboard,6,725,120,False,False
65b36d80_S03,65b36d80,2024-03-31,2024-03-31 00:00:00,faq_support,dashboard,6,850,141,False,False
65b36d80_S04,65b36d80,2024-04-08,2024-04-08 00:00:00,internship_details,application_form,10,3067,306,False,True
877fb4de_S01,877fb4de,2024-02-12,2024-02-12 00:00:00,internship_details,application_form,18,3535,196,False,False
877fb4de_S02,877fb4de,2024-02-16,2024-02-16 00:00:00,company_profiles,application_form,10,1990,199,False,False
877fb4de_S03,877fb4de,2024-02-24,2024-02-24 00:00:00,resume_upload,application_form,6,1361,226,False,False
877fb4de_S04,877fb4de,2024-02-28,2024-02-28 00:00:00,faq_support,resume_upload,14,3333,238,False,False
877fb4de_S05,877fb4de,2024-03-06,2024-03-06 00:00:00,homepage,dashboard,9,1523,169,False,False
877fb4de_S06,877fb4de,2024-03-14,2024-03-14 00:00:00,profile_creation,internship_details,12,2370,197,False,False
877fb4de_S07,877fb4de,2024-03-20,2024-03-20 00:00:00,profile_creation,profile_creation,10,3000,300,False,False
877fb4de_S08,877fb4de,2024-03-28,2024-03-28 00:00:00,payment_page,application_form,18,5322,295,False,False
877fb4de_S09,877fb4de,2024-04-01,2024-04-01 00:00:00,homepage,application_form,12,2265,188,False,False
877fb4de_S10,877fb4de,2024-04-08,2024-04-08 00:00:00,company_profiles,internship_listings,16,3698,231,False,False
877fb4de_S11,877fb4de,2024-04-14,2024-04-14 00:00:00,application_form,search_results,14,2726,194,False,False
877fb4de_S12,877fb4de,2024-04-17,2024-04-17 00:00:00,search_results,dashboard,14,2751,196,False,True
7b46373d_S01,7b46373d,2024-01-28,2024-01-28 00:00:00,homepage,internship_details,5,494,98,False,False
7b46373d_S02,7b46373d,2024-01-31,2024-01-31 00:00:00,search_results,application_form,13,2082,160,False,False
7b46373d_S03,7b46373d,2024-02-05,2024-02-05 00:00:00,blog_career_tips,internship_details,5,458,91,False,False
7b46373d_S04,7b46373d,2024-02-11,2024-02-11 00:00:00,homepage,resume_upload,10,2208,220,False,True
812073c0_S01,812073c0,2024-01-17,2024-01-17 00:00:00,company_profiles,profile_creation,10,1975,197,False,False
812073c0_S02,812073c0,2024-01-18,2024-01-18 00:00:00,blog_career_tips,resume_upload,15,3378,225,False,False
812073c0_S03,812073c0,2024-01-23,2024-01-23 00:00:00,company_profiles,application_form,17,3442,202,False,False
812073c0_S04,812073c0,2024-01-26,2024-01-26 00:00:00,faq_support,resume_upload,9,1365,151,False,False
812073c0_S05,812073c0,2024-01-30,2024-01-30 00:00:00,homepage,profile_creation,10,1939,193,False,False
812073c0_S06,812073c0,2024-02-01,2024-02-01 00:00:00,internship_details,application_form,15,3894,259,False,False
812073c0_S07,812073c0,2024-02-07,2024-02-07 00:00:00,search_results,application_form,14,2498,178,False,False
812073c0_S08,812073c0,2024-02-08,2024-02-08 00:00:00,company_profiles,application_form,15,2869,191,False,False
812073c0_S09,812073c0,2024-02-09,2024-02-09 00:00:00,application_form,profile_creation,12,3425,285,False,True
b25c26d0_S01,b25c26d0,2024-03-12,2024-03-12 00:00:00,internship_listings,resume_upload,9,1861,206,False,False
b25c26d0_S02,b25c26d0,2024-03-17,2024-03-17 00:00:00,internship_details,application_form,7,1900,271,False,False
b25c26d0_S03,b25c26d0,2024-03-18,2024-03-18 00:00:00,blog_career_tips,dashboard,17,2983,175,False,False
b25c26d0_S04,b25c26d0,2024-03-20,2024-03-20 00:00:00,search_results,dashboard,6,1049,174,False,False
b25c26d0_S05,b25c26d0,2024-03-25,2024-03-25 00:00:00,homepage,dashboard,6,692,115,False,True
6aeacbd5_S01,6aeacbd5,2024-02-02,2024-02-02 00:00:00,application_form,dashboard,11,3299,299,False,False
6aeacbd5_S02,6aeacbd5,2024-02-09,2024-02-09 00:00:00,search_results,profile_creation,4,539,134,False,False
6aeacbd5_S03,6aeacbd5,2024-02-17,2024-02-17 00:00:00,resume_upload,profile_creation,7,2159,308,False,True
e89b9eb2_S01,e89b9eb2,2024-03-25,2024-03-25 00:00:00,internship_listings,application_form,5,1061,212,False,False
e89b9eb2_S02,e89b9eb2,2024-04-02,2024-04-02 00:00:00,search_results,internship_details,2,120,60,False,False
e89b9eb2_S03,e89b9eb2,2024-04-08,2024-04-08 00:00:00,homepage,internship_details,10,835,83,False,False
e89b9eb2_S04,e89b9eb2,2024-04-10,2024-04-10 00:00:00,application_form,internship_details,6,875,145,False,False
e89b9eb2_S05,e89b9eb2,2024-04-16,2024-04-16 00:00:00,search_results,application_form,3,311,103,False,False
e89b9eb2_S06,e89b9eb2,2024-04-24,2024-04-24 00:00:00,company_profiles,profile_creation,7,2032,290,False,False
e89b9eb2_S07,e89b9eb2,2024-05-02,2024-05-02 00:00:00,internship_details,internship_details,1,57,57,True,False
e89b9eb2_S08,e89b9eb2,2024-05-08,2024-05-08 00:00:00,company_profiles,profile_creation,9,2201,244,False,False
e89b9eb2_S09,e89b9eb2,2024-05-09,2024-05-09 00:00:00,dashboard,application_form,6,902,150,False,True
afd6b2de_S01,afd6b2de,2024-03-28,2024-03-28 00:00:00,dashboard,dashboard,12,1187,98,False,False
afd6b2de_S02,afd6b2de,2024-04-05,2024-04-05 00:00:00,homepage,internship_details,13,2498,192,False,False
afd6b2de_S03,afd6b2de,2024-04-08,2024-04-08 00:00:00,search_results,resume_upload,11,1698,154,False,True
992a1550_S01,992a1550,2024-02-04,2024-02-04 00:00:00,internship_listings,resume_upload,10,1428,142,False,False
992a1550_S02,992a1550,2024-02-07,2024-02-07 00:00:00,internship_listings,profile_creation,10,2538,253,False,True
a6e38d11_S01,a6e38d11,2024-03-28,2024-03-28 00:00:00,dashboard,application_form,11,2434,221,False,False
a6e38d11_S02,a6e38d11,2024-04-03,2024-04-03 00:00:00,internship_listings,company_profiles,10,1035,103,False,False
a6e38d11_S03,a6e38d11,2024-04-09,2024-04-09 00:00:00,internship_listings,resume_upload,14,2543,181,False,True
ba2aaed7_S01,ba2aaed7,2024-03-04,2024-03-04 00:00:00,faq_support,internship_details,9,896,99,False,False
6bef8112_S01,6bef8112,2024-01-26,2024-01-26 00:00:00,homepage,profile_creation,14,2815,201,False,False
6bef8112_S02,6bef8112,2024-01-30,2024-01-30 00:00:00,faq_support,application_form,9,1573,174,False,False
6bef8112_S03,6bef8112,2024-02-03,2024-02-03 00:00:00,search_results,application_form,20,5442,272,False,False
6bef8112_S04,6bef8112,2024-02-04,2024-02-04 00:00:00,internship_listings,resume_upload,15,2703,180,False,False
6bef8112_S05,6bef8112,2024-02-12,2024-02-12 00:00:00,profile_creation,internship_listings,21,4950,235,False,False
6bef8112_S06,6bef8112,2024-02-18,2024-02-18 00:00:00,internship_details,profile_creation,8,1624,203,False,False
6bef8112_S07,6bef8112,2024-02-22,2024-02-22 00:00:00,dashboard,application_form,11,1104,100,False,True
e629e97d_S01,e629e97d,2024-03-28,2024-03-28 00:00:00,homepage,application_form,17,4404,259,False,True
3bd11a06_S01,3bd11a06,2024-02-16,2024-02-16 00:00:00,search_results,company_profiles,3,194,64,False,False
3bd11a06_S02,3bd11a06,2024-02-22,2024-02-22 00:00:00,homepage,company_profiles,4,361,90,False,False
3bd11a06_S03,3bd11a06,2024-02-23,2024-02-23 00:00:00,search_results,application_form,8,1271,158,False,False
3bd11a06_S04,3bd11a06,2024-02-29,2024-02-29 00:00:00,blog_career_tips,company_profiles,4,386,96,False,False
7003a0e3_S01,7003a0e3,2024-01-12,2024-01-12 00:00:00,homepage,application_form,14,1707,121,False,False
7003a0e3_S02,7003a0e3,2024-01-19,2024-01-19 00:00:00,internship_listings,internship_details,7,588,84,False,True
64aad41e_S01,64aad41e,2024-03-30,2024-03-30 00:00:00,dashboard,internship_details,6,446,74,False,False
64aad41e_S02,64aad41e,2024-04-04,2024-04-04 00:00:00,internship_details,dashboard,10,1362,136,False,True
d6240593_S01,d6240593,2024-03-12,2024-03-12 00:00:00,internship_details,application_form,9,2324,258,False,False
d6240593_S02,d6240593,2024-03-16,2024-03-16 00:00:00,internship_listings,application_form,6,1390,231,False,False
d6240593_S03,d6240593,2024-03-23,2024-03-23 00:00:00,faq_support,internship_listings,12,2595,216,False,False
d6240593_S04,d6240593,2024-03-26,2024-03-26 00:00:00,homepage,application_form,9,2347,260,False,False
d6240593_S05,d6240593,2024-03-31,2024-03-31 00:00:00,blog_career_tips,application_form,13,3085,237,False,False
d6240593_S06,d6240593,2024-04-08,2024-04-08 00:00:00,faq_support,internship_details,7,516,73,False,True
3b581822_S01,3b581822,2024-02-13,2024-02-13 00:00:00,blog_career_tips,internship_listings,3,248,82,False,False
3b581822_S02,3b581822,2024-02-19,2024-02-19 00:00:00,profile_creation,internship_details,5,543,108,False,False
3b581822_S03,3b581822,2024-02-23,2024-02-23 00:00:00,search_results,application_form,7,1824,260,False,False
85c2e88c_S01,85c2e88c,2024-01-15,2024-01-15 00:00:00,faq_support,application_form,10,1305,130,False,False
85c2e88c_S02,85c2e88c,2024-01-16,2024-01-16 00:00:00,dashboard,application_form,15,2093,139,False,False
85c2e88c_S03,85c2e88c,2024-01-22,2024-01-22 00:00:00,internship_details,profile_creation,14,3263,233,False,False
85c2e88c_S04,85c2e88c,2024-01-27,2024-01-27 00:00:00,blog_career_tips,internship_listings,14,2638,188,False,True
452e7248_S01,452e7248,2024-01-13,2024-01-13 00:00:00,application_form,company_profiles,9,2073,230,False,False
452e7248_S02,452e7248,2024-01-19,2024-01-19 00:00:00,internship_listings,application_form,10,1832,183,False,False
452e7248_S03,452e7248,2024-01-24,2024-01-24 00:00:00,homepage,application_form,6,927,154,False,True
46ccb200_S01,46ccb200,2024-03-10,2024-03-10 00:00:00,internship_details,application_form,5,1363,272,False,False
46ccb200_S02,46ccb200,2024-03-12,2024-03-12 00:00:00,search_results,search_results,10,1061,106,False,True
ea2c5180_S01,ea2c5180,2024-02-19,2024-02-19 00:00:00,internship_listings,application_form,12,2435,202,False,False
ea2c5180_S02,ea2c5180,2024-02-20,2024-02-20 00:00:00,blog_career_tips,application_form,9,1812,201,False,False
ea2c5180_S03,ea2c5180,2024-02-24,2024-02-24 00:00:00,dashboard,company_profiles,9,816,90,False,True
dcd05966_S01,dcd05966,2024-01-12,2024-01-12 00:00:00,internship_details,search_results,12,1471,122,False,False
dcd05966_S02,dcd05966,2024-01-19,2024-01-19 00:00:00,homepage,internship_listings,10,949,94,False,False
dcd05966_S03,dcd05966,2024-01-20,2024-01-20 00:00:00,company_profiles,application_form,12,3045,253,False,False
dcd05966_S04,dcd05966,2024-01-22,2024-01-22 00:00:00,internship_details,dashboard,12,2073,172,False,False
dcd05966_S05,dcd05966,2024-01-24,2024-01-24 00:00:00,search_results,profile_creation,6,1055,175,False,False
dcd05966_S06,dcd05966,2024-01-26,2024-01-26 00:00:00,application_form,internship_details,8,1567,195,False,True
857e5252_S01,857e5252,2024-03-13,2024-03-13 00:00:00,company_profiles,resume_upload,9,908,100,False,False
2dcfd937_S01,2dcfd937,2024-01-20,2024-01-20 00:00:00,resume_upload,profile_creation,9,2072,230,False,False
2dcfd937_S02,2dcfd937,2024-01-28,2024-01-28 00:00:00,internship_listings,application_form,11,1802,163,False,False
2dcfd937_S03,2dcfd937,2024-02-01,2024-02-01 00:00:00,dashboard,payment_page,11,2897,263,False,False
2dcfd937_S04,2dcfd937,2024-02-07,2024-02-07 00:00:00,homepage,application_form,13,3362,258,False,False
2dcfd937_S05,2dcfd937,2024-02-15,2024-02-15 00:00:00,internship_details,resume_upload,17,3115,183,False,False
2dcfd937_S06,2dcfd937,2024-02-23,2024-02-23 00:00:00,internship_listings,profile_creation,15,4116,274,False,False
2dcfd937_S07,2dcfd937,2024-03-01,2024-03-01 00:00:00,application_form,profile_creation,13,3746,288,False,False
2dcfd937_S08,2dcfd937,2024-03-07,2024-03-07 00:00:00,faq_support,application_form,15,1449,96,False,False
2dcfd937_S09,2dcfd937,2024-03-15,2024-03-15 00:00:00,internship_listings,internship_details,14,2284,163,False,False
2dcfd937_S10,2dcfd937,2024-03-21,2024-03-21 00:00:00,internship_listings,resume_upload,13,1778,136,False,True
22647e0a_S01,22647e0a,2024-02-20,2024-02-20 00:00:00,internship_listings,application_form,5,662,132,False,False
22647e0a_S02,22647e0a,2024-02-27,2024-02-27 00:00:00,internship_listings,profile_creation,7,1901,271,False,True
a7c3c6a9_S01,a7c3c6a9,2024-01-14,2024-01-14 00:00:00,search_results,resume_upload,4,650,162,False,False
25faafca_S01,25faafca,2024-01-18,2024-01-18 00:00:00,internship_listings,application_form,5,887,177,False,False
25faafca_S02,25faafca,2024-01-21,2024-01-21 00:00:00,dashboard,internship_listings,4,457,114,False,False
25faafca_S03,25faafca,2024-01-28,2024-01-28 00:00:00,internship_details,profile_creation,5,1362,272,False,True
3807ec7a_S01,3807ec7a,2024-01-05,2024-01-05 00:00:00,company_profiles,application_form,7,833,119,False,False
3807ec7a_S02,3807ec7a,2024-01-09,2024-01-09 00:00:00,company_profiles,dashboard,12,2987,248,False,False
3807ec7a_S03,3807ec7a,2024-01-12,2024-01-12 00:00:00,internship_listings,resume_upload,7,1865,266,False,False
3807ec7a_S04,3807ec7a,2024-01-13,2024-01-13 00:00:00,internship_listings,profile_creation,11,1906,173,False,True
a6065d99_S01,a6065d99,2024-02-14,2024-02-14 00:00:00,profile_creation,resume_upload,10,3237,323,False,False
a6065d99_S02,a6065d99,2024-02-16,2024-02-16 00:00:00,search_results,search_results,10,890,89,False,False
8b7fd1e7_S01,8b7fd1e7,2024-01-26,2024-01-26 00:00:00,application_form,profile_creation,15,4753,316,False,False
8b7fd1e7_S02,8b7fd1e7,2024-01-28,2024-01-28 00:00:00,dashboard,application_form,12,2321,193,False,False
8b7fd1e7_S03,8b7fd1e7,2024-02-04,2024-02-04 00:00:00,company_profiles,internship_details,11,1594,144,False,True
0a6433b2_S01,0a6433b2,2024-03-17,2024-03-17 00:00:00,homepage,profile_creation,9,1836,204,False,False
0a6433b2_S02,0a6433b2,2024-03-25,2024-03-25 00:00:00,internship_listings,internship_listings,4,478,119,False,False
0a6433b2_S03,0a6433b2,2024-04-02,2024-04-02 00:00:00,homepage,application_form,9,994,110,False,False
0a6433b2_S04,0a6433b2,2024-04-09,2024-04-09 00:00:00,faq_support,application_form,8,999,124,False,False
0a6433b2_S05,0a6433b2,2024-04-11,2024-04-11 00:00:00,dashboard,internship_details,8,1370,171,False,False
0a6433b2_S06,0a6433b2,2024-04-18,2024-04-18 00:00:00,resume_upload,profile_creation,11,2529,229,False,True
4b3a4dec_S01,4b3a4dec,2024-03-24,2024-03-24 00:00:00,profile_creation,resume_upload,8,2793,349,False,True
