user_id,session_id,funnel_stage,pages_viewed,application_submitted
e82b3b19,e82b3b19_S04,Application,14,True
e82b3b19,e82b3b19_S05,Application,8,True
e82b3b19,e82b3b19_S06,Application,15,True
e82b3b19,e82b3b19_S07,Application,16,True
e82b3b19,e82b3b19_S08,Application,12,True
e82b3b19,e82b3b19_S09,Application,7,True
e82b3b19,e82b3b19_S10,Application,13,True
3a3e3a33,3a3e3a33_S01,Evaluation,15,True
3a3e3a33,3a3e3a33_S02,Application,8,True
3a3e3a33,3a3e3a33_S03,Application,15,True
3a3e3a33,3a3e3a33_S04,Application,10,True
3a3e3a33,3a3e3a33_S05,Application,14,True
3a3e3a33,3a3e3a33_S06,Application,9,True
3a3e3a33,3a3e3a33_S07,Application,7,True
b8fc135c,b8fc135c_S01,Evaluation,6,False
b8fc135c,b8fc135c_S02,Application,8,True
b8fc135c,b8fc135c_S03,Application,10,True
b8fc135c,b8fc135c_S04,Application,11,True
b8fc135c,b8fc135c_S05,Application,13,True
e01bf6e1,e01bf6e1_S01,Application,8,False
e01bf6e1,e01bf6e1_S02,Application,10,True
2e318f2a,2e318f2a_S01,Consideration,6,True
2e318f2a,2e318f2a_S02,Consideration,15,True
2e318f2a,2e318f2a_S03,Application,15,True
2e318f2a,2e318f2a_S04,Application,8,True
c5a9af15,c5a9af15_S01,Awareness,3,False
4cb82f30,4cb82f30_S01,Application,15,False
4cb82f30,4cb82f30_S02,Application,15,True
4cb82f30,4cb82f30_S03,Application,16,True
4cb82f30,4cb82f30_S04,Application,13,True
4cb82f30,4cb82f30_S05,Application,14,True
4cb82f30,4cb82f30_S06,Application,16,True
4cb82f30,4cb82f30_S07,Application,7,True
4cb82f30,4cb82f30_S08,Application,11,True
4cb82f30,4cb82f30_S09,Application,15,True
1b98b30c,1b98b30c_S01,Application,7,True
1b98b30c,1b98b30c_S02,Application,13,True
1b98b30c,1b98b30c_S03,Application,6,True
b61537ba,b61537ba_S01,Evaluation,10,True
b61537ba,b61537ba_S02,Evaluation,6,True
b61537ba,b61537ba_S03,Application,12,True
42c08605,42c08605_S01,Awareness,8,False
42c08605,42c08605_S02,Application,17,True
42c08605,42c08605_S03,Application,16,True
42c08605,42c08605_S04,Application,19,True
42c08605,42c08605_S05,Application,14,True
42c08605,42c08605_S06,Application,10,True
940b0b55,940b0b55_S01,Application,5,True
75839ac4,75839ac4_S01,Evaluation,6,False
75839ac4,75839ac4_S02,Application,8,True
75839ac4,75839ac4_S03,Application,9,True
75839ac4,75839ac4_S04,Application,16,True
75839ac4,75839ac4_S05,Application,14,True
75839ac4,75839ac4_S06,Application,16,True
75839ac4,75839ac4_S07,Application,12,True
75839ac4,75839ac4_S08,Application,15,True
75839ac4,75839ac4_S09,Application,13,True
75839ac4,75839ac4_S10,Application,12,True
75839ac4,75839ac4_S11,Application,10,True
523948d7,523948d7_S01,Consideration,11,True
2f9c15d4,2f9c15d4_S01,Evaluation,8,False
2f9c15d4,2f9c15d4_S02,Application,14,False
2f9c15d4,2f9c15d4_S03,Application,14,True
2f9c15d4,2f9c15d4_S04,Application,8,True
1690b68b,1690b68b_S01,Awareness,8,True
1690b68b,1690b68b_S02,Evaluation,10,True
1690b68b,1690b68b_S03,Application,12,True
1690b68b,1690b68b_S04,Application,7,True
1690b68b,1690b68b_S05,Application,6,True
1690b68b,1690b68b_S06,Application,20,True
1690b68b,1690b68b_S07,Application,9,True
1690b68b,1690b68b_S08,Application,9,True
f2c3a3e3,f2c3a3e3_S01,Consideration,13,False
f2c3a3e3,f2c3a3e3_S02,Application,6,True
f2c3a3e3,f2c3a3e3_S03,Application,8,True
2c81b229,2c81b229_S01,Awareness,2,False
2c81b229,2c81b229_S02,Application,9,False
20f1034d,20f1034d_S01,Awareness,16,False
20f1034d,20f1034d_S02,Application,8,False
20f1034d,20f1034d_S03,Application,18,False
20f1034d,20f1034d_S04,Application,9,True
20f1034d,20f1034d_S05,Application,7,True
20f1034d,20f1034d_S06,Application,11,True
20f1034d,20f1034d_S07,Application,14,True
20f1034d,20f1034d_S08,Application,11,True
20f1034d,20f1034d_S09,Application,6,True
20f1034d,20f1034d_S10,Application,13,True
20f1034d,20f1034d_S11,Application,9,True
20f1034d,20f1034d_S12,Application,6,True
9cb9f60d,9cb9f60d_S01,Evaluation,5,False
9cbb4aa6,9cbb4aa6_S01,Application,10,False
9cbb4aa6,9cbb4aa6_S02,Application,14,True
9cbb4aa6,9cbb4aa6_S03,Application,9,True
9cbb4aa6,9cbb4aa6_S04,Application,12,True
9cbb4aa6,9cbb4aa6_S05,Application,12,True
fe93fb71,fe93fb71_S01,Application,10,False
9f4d6365,9f4d6365_S01,Application,17,True
9f4d6365,9f4d6365_S02,Application,15,True
9f4d6365,9f4d6365_S03,Application,10,True
9f4d6365,9f4d6365_S04,Application,9,True
9f4d6365,9f4d6365_S05,Application,8,True
9f4d6365,9f4d6365_S06,Application,11,True
9f4d6365,9f4d6365_S07,Application,12,True
9f4d6365,9f4d6365_S08,Application,9,True
9f4d6365,9f4d6365_S09,Application,9,True
9f4d6365,9f4d6365_S10,Application,4,True
9f4d6365,9f4d6365_S11,Application,8,True
3c02fe1c,3c02fe1c_S01,Application,14,True
85c053ae,85c053ae_S01,Awareness,11,True
85c053ae,85c053ae_S02,Application,13,True
85c053ae,85c053ae_S03,Application,12,True
85c053ae,85c053ae_S04,Application,12,True
85c053ae,85c053ae_S05,Application,9,True
85c053ae,85c053ae_S06,Application,12,True
85c053ae,85c053ae_S07,Application,12,True
85c053ae,85c053ae_S08,Application,9,True
9ae270eb,9ae270eb_S01,Application,9,True
9ae270eb,9ae270eb_S02,Application,7,True
9ae270eb,9ae270eb_S03,Application,12,True
9ae270eb,9ae270eb_S04,Application,6,True
9ae270eb,9ae270eb_S05,Application,4,True
615fe367,615fe367_S01,Awareness,5,True
615fe367,615fe367_S02,Awareness,5,True
615fe367,615fe367_S03,Awareness,8,True
bf92d7b0,bf92d7b0_S01,Evaluation,7,False
bf92d7b0,bf92d7b0_S02,Application,9,True
bf92d7b0,bf92d7b0_S03,Application,8,True
bf92d7b0,bf92d7b0_S04,Application,18,True
76b47cc6,76b47cc6_S01,Awareness,8,False
76b47cc6,76b47cc6_S02,Awareness,6,False
76b47cc6,76b47cc6_S03,Consideration,6,False
76b47cc6,76b47cc6_S04,Consideration,9,True
76b47cc6,76b47cc6_S05,Application,10,True
73d7c721,73d7c721_S01,Application,13,False
73d7c721,73d7c721_S02,Application,14,True
73d7c721,73d7c721_S03,Application,12,True
73d7c721,73d7c721_S04,Application,13,True
73d7c721,73d7c721_S05,Application,11,True
73d7c721,73d7c721_S06,Application,13,True
73d7c721,73d7c721_S07,Application,16,True
73d7c721,73d7c721_S08,Application,10,True
73d7c721,73d7c721_S09,Application,11,True
73d7c721,73d7c721_S10,Application,14,True
5cda5ffd,5cda5ffd_S01,Application,7,False
5cda5ffd,5cda5ffd_S02,Application,22,True
5cda5ffd,5cda5ffd_S03,Application,11,True
5cda5ffd,5cda5ffd_S04,Application,6,True
5cda5ffd,5cda5ffd_S05,Application,13,True
5cda5ffd,5cda5ffd_S06,Application,13,True
5cda5ffd,5cda5ffd_S07,Application,13,True
6a03b3f9,6a03b3f9_S01,Evaluation,9,True
6a03b3f9,6a03b3f9_S02,Application,9,True
6a03b3f9,6a03b3f9_S03,Application,4,True
6a03b3f9,6a03b3f9_S04,Application,13,True
6a03b3f9,6a03b3f9_S05,Application,8,True
6a03b3f9,6a03b3f9_S06,Application,5,True
6a03b3f9,6a03b3f9_S07,Application,12,True
6a03b3f9,6a03b3f9_S08,Application,11,True
421a3afc,421a3afc_S01,Awareness,10,True
421a3afc,421a3afc_S02,Awareness,3,True
421a3afc,421a3afc_S03,Evaluation,4,True
421a3afc,421a3afc_S04,Application,6,True
421a3afc,421a3afc_S05,Application,4,True
421a3afc,421a3afc_S06,Application,11,True
b91378a2,b91378a2_S01,Application,5,True
b91378a2,b91378a2_S02,Application,10,True
5f117183,5f117183_S01,Evaluation,6,False
5f117183,5f117183_S02,Evaluation,5,False
5f117183,5f117183_S03,Application,11,True
5f117183,5f117183_S04,Application,9,True
31c14137,31c14137_S01,Consideration,11,True
31c14137,31c14137_S02,Application,11,True
31c14137,31c14137_S03,Application,18,True
31c14137,31c14137_S04,Application,12,True
31c14137,31c14137_S05,Application,10,True
31c14137,31c14137_S06,Application,11,True
31c14137,31c14137_S07,Application,10,True
31c14137,31c14137_S08,Application,12,True
31c14137,31c14137_S09,Application,16,True
31c14137,31c14137_S10,Application,9,True
9150fa35,9150fa35_S01,Evaluation,4,False
9150fa35,9150fa35_S02,Application,8,True
9150fa35,9150fa35_S03,Application,10,True
eae251db,eae251db_S01,Consideration,15,True
eae251db,eae251db_S02,Application,9,True
db552339,db552339_S01,Evaluation,4,False
ccb7c5cc,ccb7c5cc_S01,Awareness,4,False
ccb7c5cc,ccb7c5cc_S02,Application,9,True
ccb7c5cc,ccb7c5cc_S03,Application,7,True
ccb7c5cc,ccb7c5cc_S04,Application,4,True
ccb7c5cc,ccb7c5cc_S05,Application,8,True
99351504,99351504_S01,Evaluation,8,False
99351504,99351504_S02,Application,3,False
1b93c8b1,1b93c8b1_S01,Evaluation,10,False
a3e01237,a3e01237_S01,Awareness,3,False
a3e01237,a3e01237_S02,Awareness,6,False
0639e763,0639e763_S01,Application,17,True
0639e763,0639e763_S02,Application,10,True
0639e763,0639e763_S03,Application,19,True
0639e763,0639e763_S04,Application,14,True
0639e763,0639e763_S05,Application,9,True
0639e763,0639e763_S06,Application,12,True
0639e763,0639e763_S07,Application,12,True
e091e3b9,e091e3b9_S01,Application,14,False
e091e3b9,e091e3b9_S02,Application,18,False
cc2b14b1,cc2b14b1_S01,Awareness,10,False
e21def62,e21def62_S01,Awareness,12,True
e21def62,e21def62_S02,Evaluation,7,True
e21def62,e21def62_S03,Application,11,True
101d99c6,101d99c6_S01,Application,11,True
101d99c6,101d99c6_S02,Application,17,True
101d99c6,101d99c6_S03,Application,14,True
101d99c6,101d99c6_S04,Application,10,True
101d99c6,101d99c6_S05,Application,6,True
101d99c6,101d99c6_S06,Application,11,True
101d99c6,101d99c6_S07,Application,8,True
cfa9df41,cfa9df41_S01,Consideration,5,False
02609c01,02609c01_S01,Application,8,False
2dace0a2,2dace0a2_S01,Evaluation,6,False
2dace0a2,2dace0a2_S02,Application,11,True
2dace0a2,2dace0a2_S03,Application,11,True
2dace0a2,2dace0a2_S04,Application,4,True
7929ac91,7929ac91_S01,Awareness,16,True
7929ac91,7929ac91_S02,Application,12,True
7929ac91,7929ac91_S03,Application,13,True
7929ac91,7929ac91_S04,Application,12,True
0f8332ee,0f8332ee_S01,Awareness,5,False
0f8332ee,0f8332ee_S02,Application,6,True
79272bd3,79272bd3_S01,Application,7,False
79272bd3,79272bd3_S02,Application,7,False
79272bd3,79272bd3_S03,Application,8,False
79272bd3,79272bd3_S04,Application,16,True
9fcc52d8,9fcc52d8_S01,Awareness,5,True
9fcc52d8,9fcc52d8_S02,Evaluation,5,True
9fcc52d8,9fcc52d8_S03,Application,7,True
9fcc52d8,9fcc52d8_S04,Application,3,True
73a8a911,73a8a911_S01,Awareness,11,True
73a8a911,73a8a911_S02,Evaluation,11,True
73a8a911,73a8a911_S03,Application,14,True
73a8a911,73a8a911_S04,Application,10,True
73a8a911,73a8a911_S05,Application,11,True
73a8a911,73a8a911_S06,Application,10,True
73a8a911,73a8a911_S07,Application,5,True
73a8a911,73a8a911_S08,Application,10,True
73a8a911,73a8a911_S09,Application,18,True
73a8a911,73a8a911_S10,Application,11,True
0c0c5205,0c0c5205_S01,Awareness,10,True
0c0c5205,0c0c5205_S02,Evaluation,8,True
0c0c5205,0c0c5205_S03,Application,11,True
0c0c5205,0c0c5205_S04,Application,12,True
0c0c5205,0c0c5205_S05,Application,8,True
0c0c5205,0c0c5205_S06,Application,10,True
0c0c5205,0c0c5205_S07,Application,11,True
0c0c5205,0c0c5205_S08,Application,10,True
0c0c5205,0c0c5205_S09,Application,12,True
987b5ccc,987b5ccc_S01,Awareness,10,False
987b5ccc,987b5ccc_S02,Awareness,5,True
52a54460,52a54460_S01,Application,13,True
52a54460,52a54460_S02,Application,17,True
52a54460,52a54460_S03,Application,15,True
52a54460,52a54460_S04,Application,12,True
52a54460,52a54460_S05,Application,7,True
52a54460,52a54460_S06,Application,10,True
52a54460,52a54460_S07,Application,18,True
52a54460,52a54460_S08,Application,12,True
52a54460,52a54460_S09,Application,13,True
52a54460,52a54460_S10,Application,8,True
52a54460,52a54460_S11,Application,14,True
e543eb8b,e543eb8b_S01,Application,11,True
e543eb8b,e543eb8b_S02,Application,13,True
e543eb8b,e543eb8b_S03,Application,8,True
e543eb8b,e543eb8b_S04,Application,8,True
e543eb8b,e543eb8b_S05,Application,9,True
bb5297d6,bb5297d6_S01,Application,14,True
bb5297d6,bb5297d6_S02,Application,10,True
bb5297d6,bb5297d6_S03,Application,7,True
bb5297d6,bb5297d6_S04,Application,19,True
bb5297d6,bb5297d6_S05,Application,16,True
bb5297d6,bb5297d6_S06,Application,16,True
bb5297d6,bb5297d6_S07,Application,16,True
01f45417,01f45417_S01,Application,7,False
58097f2a,58097f2a_S01,Application,11,False
e5654881,e5654881_S01,Awareness,5,False
e5654881,e5654881_S02,Awareness,8,False
d3cc348b,d3cc348b_S01,Application,7,True
d3cc348b,d3cc348b_S02,Application,11,True
152b7b63,152b7b63_S01,Application,8,False
152b7b63,152b7b63_S02,Application,10,False
152b7b63,152b7b63_S03,Application,7,True
152b7b63,152b7b63_S04,Application,9,True
152b7b63,152b7b63_S05,Application,12,True
152b7b63,152b7b63_S06,Application,9,True
152b7b63,152b7b63_S07,Application,7,True
152b7b63,152b7b63_S08,Application,13,True
152b7b63,152b7b63_S09,Application,10,True
152b7b63,152b7b63_S10,Application,6,True
93a866f8,93a866f8_S01,Application,12,True
93a866f8,93a866f8_S02,Application,7,True
93a866f8,93a866f8_S03,Application,9,True
93a866f8,93a866f8_S04,Application,8,True
93a866f8,93a866f8_S05,Application,10,True
93a866f8,93a866f8_S06,Application,7,True
93a866f8,93a866f8_S07,Application,9,True
f4a0e199,f4a0e199_S01,Application,18,True
f4a0e199,f4a0e199_S02,Application,13,True
f4a0e199,f4a0e199_S03,Application,11,True
f4a0e199,f4a0e199_S04,Application,3,True
f4a0e199,f4a0e199_S05,Application,13,True
f4a0e199,f4a0e199_S06,Application,9,True
f4a0e199,f4a0e199_S07,Application,6,True
f4a0e199,f4a0e199_S08,Application,13,True
f4a0e199,f4a0e199_S09,Application,11,True
85d99574,85d99574_S01,Application,8,True
85d99574,85d99574_S02,Application,13,True
85d99574,85d99574_S03,Application,12,True
85d99574,85d99574_S04,Application,7,True
85d99574,85d99574_S05,Application,11,True
564c2de3,564c2de3_S01,Awareness,6,True
564c2de3,564c2de3_S02,Application,14,True
564c2de3,564c2de3_S03,Application,10,True
564c2de3,564c2de3_S04,Application,8,True
564c2de3,564c2de3_S05,Application,8,True
84c33b90,84c33b90_S01,Application,11,True
84c33b90,84c33b90_S02,Application,16,True
84c33b90,84c33b90_S03,Application,12,True
84c33b90,84c33b90_S04,Application,17,True
84c33b90,84c33b90_S05,Application,13,True
84c33b90,84c33b90_S06,Application,17,True
84c33b90,84c33b90_S07,Application,16,True
84c33b90,84c33b90_S08,Application,14,True
3a4bd99c,3a4bd99c_S01,Application,11,False
3a4bd99c,3a4bd99c_S02,Application,15,True
3a4bd99c,3a4bd99c_S03,Application,11,True
3a4bd99c,3a4bd99c_S04,Application,13,True
3a4bd99c,3a4bd99c_S05,Application,11,True
3a4bd99c,3a4bd99c_S06,Application,11,True
fb50148f,fb50148f_S01,Awareness,5,False
c53fc45d,c53fc45d_S01,Awareness,4,True
c53fc45d,c53fc45d_S02,Application,12,True
2e203a7f,2e203a7f_S01,Application,7,False
2e203a7f,2e203a7f_S02,Application,10,True
2e203a7f,2e203a7f_S03,Application,14,True
2e203a7f,2e203a7f_S04,Application,13,True
2e203a7f,2e203a7f_S05,Application,8,True
2e203a7f,2e203a7f_S06,Application,17,True
2e203a7f,2e203a7f_S07,Application,8,True
2e203a7f,2e203a7f_S08,Application,12,True
a83f4927,a83f4927_S01,Application,12,False
a83f4927,a83f4927_S02,Application,8,True
a83f4927,a83f4927_S03,Application,16,True
a83f4927,a83f4927_S04,Application,7,True
23349244,23349244_S01,Application,9,False
23349244,23349244_S02,Application,6,False
23349244,23349244_S03,Application,9,False
23349244,23349244_S04,Application,9,False
6404d1a6,6404d1a6_S01,Evaluation,4,False
6404d1a6,6404d1a6_S02,Application,10,True
6404d1a6,6404d1a6_S03,Application,11,True
6404d1a6,6404d1a6_S04,Application,9,True
fe70879d,fe70879d_S01,Consideration,8,True
5f85d05a,5f85d05a_S01,Application,11,True
5f85d05a,5f85d05a_S02,Application,10,True
5f85d05a,5f85d05a_S03,Application,11,True
5f85d05a,5f85d05a_S04,Application,16,True
5f85d05a,5f85d05a_S05,Application,11,True
5f85d05a,5f85d05a_S06,Application,13,True
9373f134,9373f134_S01,Application,6,False
9373f134,9373f134_S02,Application,5,False
9373f134,9373f134_S03,Application,6,True
9373f134,9373f134_S04,Application,5,True
1191e889,1191e889_S01,Application,21,True
1191e889,1191e889_S02,Application,10,True
1191e889,1191e889_S03,Application,11,True
1191e889,1191e889_S04,Application,20,True
1191e889,1191e889_S05,Application,9,True
1191e889,1191e889_S06,Application,14,True
1191e889,1191e889_S07,Application,8,True
1191e889,1191e889_S08,Application,9,True
1f7d2191,1f7d2191_S01,Application,15,True
1f7d2191,1f7d2191_S02,Application,6,True
1f7d2191,1f7d2191_S03,Application,10,True
1f7d2191,1f7d2191_S04,Application,8,True
1f7d2191,1f7d2191_S05,Application,11,True
d2b51805,d2b51805_S01,Application,10,True
d2b51805,d2b51805_S02,Application,10,True
d2b51805,d2b51805_S03,Application,9,True
d2b51805,d2b51805_S04,Application,4,True
d2b51805,d2b51805_S05,Application,5,True
d2b51805,d2b51805_S06,Application,11,True
d2b51805,d2b51805_S07,Application,11,True
2e806693,2e806693_S01,Consideration,3,False
2e806693,2e806693_S02,Application,3,False
5e37f9a8,5e37f9a8_S01,Application,4,False
c8e9455b,c8e9455b_S01,Evaluation,7,False
c8e9455b,c8e9455b_S02,Application,10,True
b8c7cf70,b8c7cf70_S01,Application,9,True
b8c7cf70,b8c7cf70_S02,Application,16,True
b8c7cf70,b8c7cf70_S03,Application,10,True
b8c7cf70,b8c7cf70_S04,Application,20,True
b8c7cf70,b8c7cf70_S05,Application,14,True
b8c7cf70,b8c7cf70_S06,Application,12,True
b15942d0,b15942d0_S01,Evaluation,4,False
b15942d0,b15942d0_S02,Application,14,True
b15942d0,b15942d0_S03,Application,9,True
b15942d0,b15942d0_S04,Application,8,True
b15942d0,b15942d0_S05,Application,12,True
b15942d0,b15942d0_S06,Application,6,True
d166e9d4,d166e9d4_S01,Awareness,13,True
d166e9d4,d166e9d4_S02,Awareness,7,True
d166e9d4,d166e9d4_S03,Awareness,11,True
d166e9d4,d166e9d4_S04,Awareness,7,True
fca718eb,fca718eb_S01,Evaluation,4,False
fca718eb,fca718eb_S02,Evaluation,2,False
b1450694,b1450694_S01,Awareness,12,True
b1450694,b1450694_S02,Application,10,True
b1450694,b1450694_S03,Application,8,True
b1450694,b1450694_S04,Application,11,True
17154d7f,17154d7f_S01,Awareness,12,True
17154d7f,17154d7f_S02,Awareness,11,True
17154d7f,17154d7f_S03,Application,11,True
17154d7f,17154d7f_S04,Application,7,True
17154d7f,17154d7f_S05,Application,10,True
17154d7f,17154d7f_S06,Application,9,True
17154d7f,17154d7f_S07,Application,12,True
1dd8c3a7,1dd8c3a7_S01,Evaluation,11,False
1dd8c3a7,1dd8c3a7_S02,Application,10,True
1dd8c3a7,1dd8c3a7_S03,Application,10,True
1dd8c3a7,1dd8c3a7_S04,Application,15,True
1dd8c3a7,1dd8c3a7_S05,Application,9,True
1dd8c3a7,1dd8c3a7_S06,Application,15,True
1dd8c3a7,1dd8c3a7_S07,Application,17,True
1dd8c3a7,1dd8c3a7_S08,Application,14,True
1dd8c3a7,1dd8c3a7_S09,Application,10,True
1dd8c3a7,1dd8c3a7_S10,Application,12,True
6153be03,6153be03_S01,Evaluation,6,False
6153be03,6153be03_S02,Application,7,True
83607083,83607083_S01,Application,14,True
83607083,83607083_S02,Application,9,True
83607083,83607083_S03,Application,13,True
83607083,83607083_S04,Application,9,True
83607083,83607083_S05,Application,9,True
83607083,83607083_S06,Application,11,True
d1de4a40,d1de4a40_S01,Consideration,8,False
d1de4a40,d1de4a40_S02,Application,10,True
d1de4a40,d1de4a40_S03,Application,9,True
d1de4a40,d1de4a40_S04,Application,5,True
b1dccf4e,b1dccf4e_S01,Evaluation,4,False
5dff830b,5dff830b_S01,Application,19,False
5dff830b,5dff830b_S02,Application,10,True
5dff830b,5dff830b_S03,Application,15,True
5dff830b,5dff830b_S04,Application,14,True
5dff830b,5dff830b_S05,Application,16,True
c9fdb766,c9fdb766_S01,Awareness,6,False
c9fdb766,c9fdb766_S02,Awareness,5,True
962cdbb3,962cdbb3_S01,Application,10,True
962cdbb3,962cdbb3_S02,Application,11,True
962cdbb3,962cdbb3_S03,Application,10,True
962cdbb3,962cdbb3_S04,Application,11,True
ff6a2212,ff6a2212_S01,Evaluation,5,False
ff6a2212,ff6a2212_S02,Application,10,True
174490f4,174490f4_S01,Awareness,2,False
